match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_stage,stadium,referee,home_managers,away_managers,data_version,shot_fidelity_version,xy_fidelity_version,season_name
19808,2019-03-31,15:00:00.000,England - FA Women's Super League,2018/2019,Everton LFC,Yeovil Town LFC,0,1,available,scheduled,2023-07-24T19:37:45.511478,2021-06-13T16:17:31.694,19,Regular Season,Haig Avenue,Jill Short,Willie Kirk,Lee Burch,1.1.0,2,,2018/2019
19804,2019-03-31,13:30:00.000,England - FA Women's Super League,2018/2019,Birmingham City WFC,Arsenal WFC,0,1,available,scheduled,2021-04-28T19:48:01.165303,2021-06-13T16:17:31.694,19,Regular Season,	ARMCO Arena ,Rebecca Welch,Marta Tejedor,Joseph Montemurro,1.1.0,2,,2018/2019
19813,2019-04-21,16:00:00.000,England - FA Women's Super League,2018/2019,West Ham United LFC,Birmingham City WFC,1,2,available,scheduled,2021-04-28T19:48:01.165557,2021-06-13T16:17:31.694,20,Regular Season,The Rush Green Stadium,Rob Whitton,Matt Beard,Marta Tejedor,1.1.0,2,,2018/2019
19816,2019-04-28,15:00:00.000,England - FA Women's Super League,2018/2019,Birmingham City WFC,Liverpool WFC,2,0,available,scheduled,2021-04-28T19:48:01.165573,2021-06-13T16:17:31.694,21,Regular Season,St Andrew''s Trillion Trophy Stadium,Abigail Byrne,Marta Tejedor,Victoria Jepson,1.1.0,2,,2018/2019
19809,2019-04-20,14:00:00.000,England - FA Women's Super League,2018/2019,Reading WFC,Brighton & Hove Albion WFC,1,0,available,scheduled,2023-07-24T19:42:07.418328,2021-06-13T16:17:31.694,20,Regular Season,Select Car Leasing Stadium,Amy Fearn,Kelly Chambers,Hope Patricia Powell,1.1.0,2,,2018/2019
19815,2019-04-28,13:15:00.000,England - FA Women's Super League,2018/2019,Brighton & Hove Albion WFC,Arsenal WFC,0,4,available,scheduled,2022-09-12T21:06:25.061309,2021-06-13T16:17:31.694,21,Regular Season,The American Express Community Stadium,Lucy Oliver,Hope Patricia Powell,Joseph Montemurro,1.1.0,2,,2018/2019
19817,2019-04-28,15:00:00.000,England - FA Women's Super League,2018/2019,Everton LFC,Reading WFC,3,2,available,scheduled,2023-07-24T19:38:42.465421,2021-06-13T16:17:31.694,21,Regular Season,Haig Avenue,Andrew Kitchen,Willie Kirk,Kelly Chambers,1.1.0,2,,2018/2019
19818,2019-04-28,15:00:00.000,England - FA Women's Super League,2018/2019,Manchester City WFC,Yeovil Town LFC,2,1,available,scheduled,2023-07-24T19:44:00.944909,2021-06-13T16:17:31.694,21,Regular Season,Academy Stadium ,Richard Aspinall,Nick Cushing,Lee Burch,1.1.0,2,,2018/2019
19819,2019-05-11,13:30:00.000,England - FA Women's Super League,2018/2019,West Ham United LFC,Brighton & Hove Albion WFC,0,4,available,scheduled,2023-07-24T19:50:04.225826,2021-06-13T16:17:31.694,22,Regular Season,The Rush Green Stadium,Stacey Pearson,Matt Beard,Hope Patricia Powell,1.1.0,2,,2018/2019
19821,2019-05-11,13:30:00.000,England - FA Women's Super League,2018/2019,Arsenal WFC,Manchester City WFC,1,0,available,scheduled,2023-07-24T19:36:42.319838,2021-06-13T16:17:31.694,22,Regular Season,Meadow Park ,Rebecca Welch,Joseph Montemurro,Nick Cushing,1.1.0,2,,2018/2019
19801,2019-03-13,20:30:00.000,England - FA Women's Super League,2018/2019,Reading WFC,Manchester City WFC,3,4,available,scheduled,2023-07-24T19:39:19.637359,2021-06-13T16:17:31.694,18,Regular Season,Adams Park ,Tom Reeves,Kelly Chambers,Nick Cushing,1.1.0,,,2018/2019
19741,2018-10-21,15:00:00.000,England - FA Women's Super League,2018/2019,Arsenal WFC,Reading WFC,6,0,available,scheduled,2023-07-24T19:40:00.862452,2021-06-13T16:17:31.694,6,Regular Season,Meadow Park ,Abigail Marriott,Joseph Montemurro,Kelly Chambers,1.0.3,,,2018/2019
19756,2019-04-17,20:00:00.000,England - FA Women's Super League,2018/2019,Everton LFC,Birmingham City WFC,1,3,available,scheduled,2022-09-12T20:59:02.938054,2021-06-13T16:17:31.694,16,Regular Season,Haig Avenue,Paul Clarke,Willie Kirk,Marta Tejedor,1.1.0,2,,2018/2019
19754,2019-03-24,13:30:00.000,England - FA Women's Super League,2018/2019,Liverpool WFC,Arsenal WFC,1,5,available,scheduled,2023-07-24T19:41:51.195759,2021-06-13T16:17:31.694,16,Regular Season,Prenton Park,Helen Conley,Victoria Jepson,Joseph Montemurro,1.1.0,,,2018/2019
19724,2018-09-23,15:00:00.000,England - FA Women's Super League,2018/2019,Arsenal WFC,West Ham United LFC,4,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,3,Regular Season,Meadow Park ,Paul Howard,Joseph Montemurro,Matt Beard,1.0.3,,,2018/2019
19814,2019-04-28,16:00:00.000,England - FA Women's Super League,2018/2019,Bristol City WFC,West Ham United LFC,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,21,Regular Season,Stoke Gifford Stadium,Richard Hulme,Tanya Oxtoby,Matt Beard,1.1.0,2,,2018/2019
19729,2019-03-24,16:00:00.000,England - FA Women's Super League,2018/2019,Bristol City WFC,Everton LFC,1,0,available,scheduled,2023-07-24T19:41:20.829494,2021-06-13T16:17:31.694,4,Regular Season,Stoke Gifford Stadium,Stacey Pearson,Tanya Oxtoby,Willie Kirk,1.1.0,,,2018/2019
19796,2019-02-20,20:45:00.000,England - FA Women's Super League,2018/2019,Brighton & Hove Albion WFC,Birmingham City WFC,2,1,available,scheduled,2021-04-28T07:08:31.988370,2021-06-13T16:17:31.694,17,Regular Season,Broadfield Stadium,Abigail Marnot,Hope Patricia Powell,Marta Tejedor,1.0.3,,,2018/2019
2275127,2019-10-13,15:00:00.000,England - FA Women's Super League,2019/2020,Reading WFC,Everton LFC,3,2,available,scheduled,2022-12-01T11:34:25.814154,2021-06-13T16:17:31.694,4,Regular Season,Adams Park ,Alan Dale,Kelly Chambers,Willie Kirk,1.1.0,2,2,2019/2020
2275136,2019-09-07,16:00:00.000,England - FA Women's Super League,2019/2020,Manchester City WFC,Manchester United,1,0,available,scheduled,2021-05-29T16:47:06.782,2021-06-13T16:17:31.694,1,Regular Season,Etihad Stadium,Rebecca Welch,Nick Cushing,Casey Stoney,1.1.0,2,2,2019/2020
2275154,2019-11-17,15:00:00.000,England - FA Women's Super League,2019/2020,Chelsea FCW,Manchester United,1,0,available,scheduled,2021-05-29T17:02:28.194,2021-06-13T16:17:31.694,6,Regular Season,Kingsmeadow,Jack Packman,Emma Hayes,Casey Stoney,1.1.0,2,2,2019/2020
2275150,2019-12-01,16:00:00.000,England - FA Women's Super League,2019/2020,West Ham United LFC,Manchester United,3,2,available,scheduled,2021-06-01T12:37:46.754,2021-06-13T16:17:31.694,8,Regular Season,The Rush Green Stadium,Amy Fearn,Matt Beard,Casey Stoney,1.1.0,2,2,2019/2020
2275146,2019-12-08,13:00:00.000,England - FA Women's Super League,2019/2020,Manchester United,Everton LFC,3,1,available,scheduled,2022-12-01T11:45:30.604155,2021-06-13T16:17:31.694,9,Regular Season,Leigh Sports Village Stadium,Joe Hull,Casey Stoney,Willie Kirk,1.1.0,2,2,2019/2020
2275142,2020-01-05,13:00:00.000,England - FA Women's Super League,2019/2020,Manchester United,Bristol City WFC,0,1,available,scheduled,2023-02-25T12:45:18.376026,2021-06-13T16:17:31.694,11,Regular Season,Leigh Sports Village Stadium,Lucy Oliver,Casey Stoney,Tanya Oxtoby,1.1.0,2,2,2019/2020
2275137,2020-01-19,13:00:00.000,England - FA Women's Super League,2019/2020,Manchester United,Tottenham Hotspur Women,3,0,available,scheduled,2021-06-01T12:51:21.680,2021-06-13T16:17:31.694,13,Regular Season,Leigh Sports Village Stadium,Edward Duckworth,Casey Stoney,Karen Hills,1.1.0,2,2,2019/2020
2275153,2020-02-02,15:00:00.000,England - FA Women's Super League,2019/2020,Reading WFC,Manchester United,1,1,available,scheduled,2022-12-01T11:58:17.064244,2021-06-13T16:17:31.694,14,Regular Season,Adams Park ,Kirsty Dowle,Kelly Chambers,Casey Stoney,1.1.0,2,2,2019/2020
2275151,2020-02-12,20:45:00.000,England - FA Women's Super League,2019/2020,Brighton & Hove Albion WFC,Manchester United,1,1,available,scheduled,2021-06-01T12:57:55.217,2021-06-13T16:17:31.694,16,Regular Season,Broadfield Stadium,Savvas Yianni,Hope Patricia Powell,Casey Stoney,1.1.0,2,2,2019/2020
2275144,2020-02-23,13:30:00.000,England - FA Women's Super League,2019/2020,Everton LFC,Manchester United,2,3,available,scheduled,2021-06-01T13:01:18.188,2021-06-13T16:17:31.694,17,Regular Season,Walton Hall Park,Andrew Sykes,Willie Kirk,Casey Stoney,1.1.0,2,2,2019/2020
2275088,2019-12-08,16:00:00.000,England - FA Women's Super League,2019/2020,Bristol City WFC,Birmingham City WFC,0,2,available,scheduled,2021-04-27T06:27:03.579874,2021-06-13T16:17:31.694,9,Regular Season,Stoke Gifford Stadium,Samuel Allison,Tanya Oxtoby,Marta Tejedor,1.1.0,2,2,2019/2020
2275110,2019-10-27,15:00:00.000,England - FA Women's Super League,2019/2020,Birmingham City WFC,Liverpool WFC,2,0,available,scheduled,2021-04-27T06:27:03.599355,2021-06-13T16:17:31.694,5,Regular Season,	ARMCO Arena ,Lisa Benn,Marta Tejedor,Victoria Jepson,1.1.0,2,2,2019/2020
2275044,2019-10-27,15:30:00.000,England - FA Women's Super League,2019/2020,Arsenal WFC,Manchester City WFC,1,0,available,scheduled,2022-12-01T11:35:24.766192,2021-06-13T16:17:31.694,5,Regular Season,Meadow Park ,Rebecca Welch,Joseph Montemurro,Nick Cushing,1.1.0,2,2,2019/2020
2275105,2020-02-23,15:00:00.000,England - FA Women's Super League,2019/2020,Manchester City WFC,Chelsea FCW,3,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,17,Regular Season,Academy Stadium ,Rebecca Welch,Alan Mahon,Emma Hayes,1.1.0,2,2,2019/2020
2275063,2019-10-13,16:00:00.000,England - FA Women's Super League,2019/2020,Chelsea FCW,Arsenal WFC,2,1,available,scheduled,2022-12-01T11:33:37.216129,2021-06-13T16:17:31.694,4,Regular Season,Kingsmeadow,Rebecca Welch,Emma Hayes,Joseph Montemurro,1.1.0,2,2,2019/2020
2275054,2020-01-05,15:00:00.000,England - FA Women's Super League,2019/2020,Brighton & Hove Albion WFC,Liverpool WFC,1,0,available,scheduled,2022-12-01T11:51:56.776462,2021-06-13T16:17:31.694,11,Regular Season,Broadfield Stadium,Amy Fearn,Hope Patricia Powell,Victoria Jepson,1.1.0,2,2,2019/2020
2275072,2020-01-05,13:30:00.000,England - FA Women's Super League,2019/2020,Chelsea FCW,Reading WFC,3,1,available,scheduled,2023-07-25T01:05:09.405202,2021-06-13T16:17:31.694,11,Regular Season,Kingsmeadow,Stacey Pearson,Emma Hayes,Kelly Chambers,1.1.0,2,2,2019/2020
2275085,2020-01-05,15:00:00.000,England - FA Women's Super League,2019/2020,Tottenham Hotspur Women,Manchester City WFC,1,4,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,11,Regular Season,The Hive Stadium,Helen Conley,Karen Hills,Nick Cushing,1.1.0,2,2,2019/2020
2275113,2020-01-19,16:00:00.000,England - FA Women's Super League,2019/2020,West Ham United LFC,Brighton & Hove Albion WFC,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,13,Regular Season,The Rush Green Stadium,Ryan Atkin,Matt Beard,Hope Patricia Powell,1.1.0,2,2,2019/2020
2275099,2019-09-08,15:00:00.000,England - FA Women's Super League,2019/2020,Liverpool WFC,Reading WFC,0,1,available,scheduled,2022-12-01T11:27:17.865687,2021-06-13T16:17:31.694,1,Regular Season,Prenton Park,Samuel Barrott,Victoria Jepson,Kelly Chambers,1.1.0,2,2,2019/2020
2275057,2020-02-02,15:00:00.000,England - FA Women's Super League,2019/2020,Chelsea FCW,West Ham United LFC,8,0,available,scheduled,2023-07-25T01:02:18.304186,2021-06-13T16:17:31.694,14,Regular Season,Kingsmeadow,Amy Fearn,Emma Hayes,Matt Beard,1.1.0,2,2,2019/2020
2275075,2019-12-15,15:00:00.000,England - FA Women's Super League,2019/2020,Reading WFC,Tottenham Hotspur Women,3,1,available,scheduled,2022-12-01T11:48:13.533861,2021-06-13T16:17:31.694,10,Regular Season,Adams Park ,Stacey Pearson,Kelly Chambers,Karen Hills,1.1.0,2,2,2019/2020
2275077,2020-01-12,15:00:00.000,England - FA Women's Super League,2019/2020,Tottenham Hotspur Women,West Ham United LFC,2,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,12,Regular Season,The Hive Stadium,Lucy Oliver,Karen Hills,Matt Beard,1.1.0,2,2,2019/2020
2275036,2020-01-19,15:00:00.000,England - FA Women's Super League,2019/2020,Everton LFC,Reading WFC,3,1,available,scheduled,2020-08-17T00:16:15.196468,2021-06-13T16:17:31.694,13,Regular Season,Select Security Stadium,Peter Shacklady,Willie Kirk,Kelly Chambers,1.1.0,2,2,2019/2020
2275117,2019-12-15,13:30:00.000,England - FA Women's Super League,2019/2020,Everton LFC,Arsenal WFC,1,3,available,scheduled,2022-12-01T11:51:09.546316,2021-06-13T16:17:31.694,10,Regular Season,Haig Avenue,Ben Speedie,Willie Kirk,Joseph Montemurro,1.1.0,2,2,2019/2020
2275092,2020-01-19,13:00:00.000,England - FA Women's Super League,2019/2020,Birmingham City WFC,Manchester City WFC,0,2,available,scheduled,2022-12-01T11:55:49.905945,2021-06-13T16:17:31.694,13,Regular Season,	ARMCO Arena ,Helen Conley,Marta Tejedor,Nick Cushing,1.1.0,2,2,2019/2020
2275040,2019-10-13,15:00:00.000,England - FA Women's Super League,2019/2020,Brighton & Hove Albion WFC,West Ham United LFC,1,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,4,Regular Season,Broadfield Stadium,Lisa Benn,Hope Patricia Powell,Matt Beard,1.1.0,2,2,2019/2020
2275122,2019-11-17,15:00:00.000,England - FA Women's Super League,2019/2020,Reading WFC,Bristol City WFC,3,3,available,scheduled,2023-07-25T01:00:17.860861,2021-06-13T16:17:31.694,6,Regular Season,Select Car Leasing Stadium,Kirsty Dowle,Kelly Chambers,Tanya Oxtoby,1.1.0,2,2,2019/2020
2275045,2019-12-15,15:00:00.000,England - FA Women's Super League,2019/2020,Liverpool WFC,Chelsea FCW,1,1,available,scheduled,2022-12-01T11:50:05.752952,2021-06-13T16:17:31.694,10,Regular Season,Prenton Park,Louise Saunders,Victoria Jepson,Emma Hayes,1.1.0,2,2,2019/2020
2275093,2019-11-24,15:45:00.000,England - FA Women's Super League,2019/2020,Birmingham City WFC,Chelsea FCW,0,6,available,scheduled,2022-12-01T11:39:06.988770,2021-06-13T16:17:31.694,7,Regular Season,	ARMCO Arena ,Stacey Pearson,Marta Tejedor,Emma Hayes,1.1.0,2,2,2019/2020
2275097,2019-12-15,13:30:00.000,England - FA Women's Super League,2019/2020,Manchester City WFC,Brighton & Hove Albion WFC,5,0,available,scheduled,2022-12-01T11:49:11.675645,2021-06-13T16:17:31.694,10,Regular Season,Academy Stadium ,Lucy Oliver,Nick Cushing,Hope Patricia Powell,1.1.0,2,2,2019/2020
2275084,2019-10-27,16:00:00.000,England - FA Women's Super League,2019/2020,West Ham United LFC,Chelsea FCW,1,3,available,scheduled,2022-12-01T11:36:16.376503,2021-06-13T16:17:31.694,5,Regular Season,The Rush Green Stadium,Rob Whitton,Matt Beard,Emma Hayes,1.1.0,2,2,2019/2020
2275089,2020-01-05,15:00:00.000,England - FA Women's Super League,2019/2020,Arsenal WFC,Birmingham City WFC,2,0,available,scheduled,2022-12-01T11:53:01.083010,2021-06-13T16:17:31.694,11,Regular Season,Meadow Park ,Elizabeth Simms,Joseph Montemurro,Marta Tejedor,1.1.0,2,2,2019/2020
2275116,2019-12-01,15:00:00.000,England - FA Women's Super League,2019/2020,Manchester City WFC,Liverpool WFC,1,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,8,Regular Season,Academy Stadium ,Kirsty Dowle,Nick Cushing,Victoria Jepson,1.1.0,2,2,2019/2020
2275104,2019-12-01,13:30:00.000,England - FA Women's Super League,2019/2020,Arsenal WFC,Bristol City WFC,11,1,available,scheduled,2022-12-01T11:42:40.022764,2021-06-13T16:17:31.694,8,Regular Season,Meadow Park ,Helen Conley,Joseph Montemurro,Tanya Oxtoby,1.1.0,2,2,2019/2020
2275052,2019-09-15,15:00:00.000,England - FA Women's Super League,2019/2020,Brighton & Hove Albion WFC,Chelsea FCW,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,2,Regular Season,Broadfield Stadium,Lee Collins,Hope Patricia Powell,Emma Hayes,1.1.0,2,2,2019/2020
2275037,2020-02-02,15:00:00.000,England - FA Women's Super League,2019/2020,Manchester City WFC,Arsenal WFC,2,1,available,scheduled,2023-07-25T01:03:20.303797,2021-06-13T16:17:31.694,14,Regular Season,Academy Stadium ,Stacey Pearson,Nick Cushing,Joseph Montemurro,1.1.0,2,2,2019/2020
2275027,2020-02-02,15:00:00.000,England - FA Women's Super League,2019/2020,Brighton & Hove Albion WFC,Everton LFC,1,0,available,scheduled,2022-12-01T11:57:35.288336,2021-06-13T16:17:31.694,14,Regular Season,Broadfield Stadium,Abigail Byrne,Hope Patricia Powell,Willie Kirk,1.1.0,2,2,2019/2020
2275078,2020-01-11,18:30:00.000,England - FA Women's Super League,2019/2020,Manchester City WFC,Everton LFC,3,1,available,scheduled,2023-07-25T01:06:08.439440,2021-06-13T16:17:31.694,12,Regular Season,Academy Stadium ,Amy Fearn,Nick Cushing,Willie Kirk,1.1.0,2,2,2019/2020
2275080,2020-01-12,15:00:00.000,England - FA Women's Super League,2019/2020,Chelsea FCW,Bristol City WFC,6,1,available,scheduled,2023-07-25T01:04:17.482559,2021-06-13T16:17:31.694,12,Regular Season,Kingsmeadow,Emily Heaslip,Emma Hayes,Tanya Oxtoby,1.1.0,2,2,2019/2020
2275098,2020-01-12,13:30:00.000,England - FA Women's Super League,2019/2020,Brighton & Hove Albion WFC,Arsenal WFC,0,4,available,scheduled,2022-12-01T11:54:00.689327,2021-06-13T16:17:31.694,12,Regular Season,Broadfield Stadium,Kirsty Dowle,Hope Patricia Powell,Joseph Montemurro,1.1.0,2,2,2019/2020
2275156,2019-09-16,20:30:00.000,England - FA Women's Super League,2019/2020,Manchester United,Arsenal WFC,0,1,available,scheduled,2023-07-25T01:01:15.382395,2021-06-13T16:17:31.694,2,Regular Season,Leigh Sports Village Stadium,Abigail Byrne,Casey Stoney,Joseph Montemurro,1.1.0,2,2,2019/2020
2275139,2019-10-13,13:30:00.000,England - FA Women's Super League,2019/2020,Tottenham Hotspur Women,Manchester United,0,3,available,scheduled,2021-05-29T16:55:52.524,2021-06-13T16:17:31.694,4,Regular Season,The Hive Stadium,Kirsty Dowle,Karen Hills,Casey Stoney,1.1.0,2,2,2019/2020
2275070,2019-10-13,13:00:00.000,England - FA Women's Super League,2019/2020,Liverpool WFC,Bristol City WFC,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,4,Regular Season,Prenton Park,Martin Woods,Victoria Jepson,Tanya Oxtoby,1.1.0,2,2,2019/2020
2275051,2019-10-27,13:30:00.000,England - FA Women's Super League,2019/2020,Everton LFC,Brighton & Hove Albion WFC,2,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,5,Regular Season,Haig Avenue,Jane Simms,Willie Kirk,Hope Patricia Powell,1.1.0,2,2,2019/2020
2275050,2020-01-12,15:00:00.000,England - FA Women's Super League,2019/2020,Reading WFC,Birmingham City WFC,1,0,available,scheduled,2021-04-27T06:27:03.576931,2021-06-13T16:17:31.694,12,Regular Season,Adams Park ,Tom Bishop,Kelly Chambers,Marta Tejedor,1.1.0,2,2,2019/2020
2275029,2020-01-19,16:00:00.000,England - FA Women's Super League,2019/2020,Bristol City WFC,Liverpool WFC,0,1,available,scheduled,2022-12-01T11:54:45.694416,2021-06-13T16:17:31.694,13,Regular Season,Stoke Gifford Stadium,Savvas Yianni,Tanya Oxtoby,Victoria Jepson,1.1.0,2,2,2019/2020
2275090,2020-01-19,15:00:00.000,England - FA Women's Super League,2019/2020,Arsenal WFC,Chelsea FCW,1,4,available,scheduled,2022-12-01T11:56:44.616409,2021-06-13T16:17:31.694,13,Regular Season,Meadow Park ,Abigail Byrne,Joseph Montemurro,Emma Hayes,1.1.0,2,2,2019/2020
2275042,2019-11-17,13:30:00.000,England - FA Women's Super League,2019/2020,Manchester City WFC,West Ham United LFC,5,0,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,6,Regular Season,Academy Stadium ,Stacey Pearson,Nick Cushing,Matt Beard,1.1.0,2,2,2019/2020
2275157,2019-10-27,13:30:00.000,England - FA Women's Super League,2019/2020,Manchester United,Reading WFC,2,0,available,scheduled,2021-05-29T16:58:57.105,2021-06-13T16:17:31.694,5,Regular Season,Leigh Sports Village Stadium,Helen Conley,Casey Stoney,Kelly Chambers,1.1.0,2,2,2019/2020
2275108,2019-09-29,16:00:00.000,England - FA Women's Super League,2019/2020,Bristol City WFC,Chelsea FCW,0,4,available,scheduled,2022-12-01T11:32:06.642051,2021-06-13T16:17:31.694,3,Regular Season,Stoke Gifford Stadium,Lisa Benn,Tanya Oxtoby,Emma Hayes,1.1.0,2,2,2019/2020
2275082,2019-11-17,16:00:00.000,England - FA Women's Super League,2019/2020,Tottenham Hotspur Women,Arsenal WFC,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,6,Regular Season,Tottenham Hotspur Stadium,Abigail Byrne,Karen Hills,Joseph Montemurro,1.1.0,2,2,2019/2020
2275138,2019-09-28,13:00:00.000,England - FA Women's Super League,2019/2020,Manchester United,Liverpool WFC,2,0,available,scheduled,2021-05-29T16:51:29.690,2021-06-13T16:17:31.694,3,Regular Season,Leigh Sports Village Stadium,Lucy Oliver,Casey Stoney,Victoria Jepson,1.1.0,2,2,2019/2020
2275049,2019-11-24,16:00:00.000,England - FA Women's Super League,2019/2020,West Ham United LFC,Reading WFC,2,3,available,scheduled,2022-12-01T11:40:45.642298,2021-06-13T16:17:31.694,7,Regular Season,The Rush Green Stadium,Lloyd Wood,Matt Beard,Kelly Chambers,1.1.0,2,2,2019/2020
2275132,2019-09-08,13:30:00.000,England - FA Women's Super League,2019/2020,Chelsea FCW,Tottenham Hotspur Women,1,0,available,scheduled,2022-12-01T11:28:11.547939,2021-06-13T16:17:31.694,1,Regular Season,Stamford Bridge,Amy Fearn,Emma Hayes,Karen Hills,1.1.0,2,2,2019/2020
